STATE_CODE,STATE_NAME,DISTRICT_CODE,DISTRICT_NAME,BLOCK_CODE,BLOCK_NAME,LATITUDE,LONGITUDE,ELEVATION_M,SLOPE_DEG,LANDCOVER_CLASS,LANDCOVER_NAME
21,Odisha,359,Kandhamal,3422,Baliguda,20.1275,84.1054,231.9,3.87,12,Croplands
21,Odisha,359,Kandhamal,3423,Chakapad,20.177,84.1392,236.2,4.54,12,Croplands
21,Odisha,359,Kandhamal,3424,Daringibadi,20.2523,84.1246,240.1,6.17,12,Croplands
21,Odisha,359,Kandhamal,3425,G.Udayagiri,20.1815,84.0478,232.8,3.37,12,Croplands
21,Odisha,359,Kandhamal,3426,K.Nuagan,20.1996,83.9149,388.6,5.64,12,Croplands
21,Odisha,359,Kandhamal,3427,Khajuripada,20.2133,83.9951,392.6,4.65,12,Croplands
21,Odisha,359,Kandhamal,3428,Kotagarh,20.1275,83.9903,387.3,5.21,12,Croplands
21,Odisha,359,Kandhamal,3429,Phiringia,20.0779,83.9564,382.9,4.53,12,Croplands
21,Odisha,359,Kandhamal,3430,Phulbani,20.0027,83.9711,379.0,6.12,12,Croplands
21,Odisha,359,Kandhamal,3431,Raikia,20.0734,84.0478,226.3,5.7,12,Croplands
21,Odisha,359,Kandhamal,3432,Tikabali,20.0417,84.1006,226.5,4.42,12,Croplands
21,Odisha,359,Kandhamal,3433,Tumudibandh,20.0554,84.1808,230.6,3.42,12,Croplands
21,Odisha,360,Kendrapara,3434,Aul,20.5061,86.4788,349.5,4.27,12,Croplands
21,Odisha,360,Kendrapara,3435,Derabish,20.5698,86.5021,354.3,5.86,12,Croplands
21,Odisha,360,Kendrapara,3436,Garadapur,20.6481,86.4478,356.8,3.99,12,Croplands
21,Odisha,360,Kendrapara,3437,Kendrapada,20.5529,86.3922,348.9,6.09,12,Croplands
21,Odisha,360,Kendrapara,3438,Mahakalapada,20.54,86.3216,345.3,4.04,12,Croplands
21,Odisha,360,Kendrapara,3439,Marsaghai,20.4568,86.2765,338.5,3.95,12,Croplands
21,Odisha,360,Kendrapara,3440,Pattamundai,20.4593,86.3922,343.2,6.02,12,Croplands
21,Odisha,360,Kendrapara,3441,Rajkanika,20.4085,86.4394,342.1,3.28,12,Croplands
21,Odisha,360,Kendrapara,3442,Rajnagar,20.4135,86.539,346.4,5.25,12,Croplands
21,Odisha,361,Kendujhar,3443,Anandapur,21.6319,85.6432,383.6,3.7,12,Croplands
21,Odisha,361,Kendujhar,3444,Bansapal,21.678,85.6795,387.9,4.29,12,Croplands
21,Odisha,361,Kendujhar,3445,Champua,21.7506,85.6731,392.0,5.95,12,Croplands
21,Odisha,361,Kendujhar,3446,Ghasipura,21.6856,85.5921,384.8,3.29,12,Croplands
21,Odisha,361,Kendujhar,3447,Ghatgaon,21.7246,85.5473,385.4,5.18,12,Croplands
21,Odisha,361,Kendujhar,3448,Harichadanpur,21.7275,85.469,382.4,4.02,12,Croplands
21,Odisha,361,Kendujhar,3449,Hatadihi,21.6449,85.5286,379.8,5.81,12,Croplands
21,Odisha,361,Kendujhar,3450,Jhumpura,21.6082,85.4816,375.8,5.68,12,Croplands
21,Odisha,361,Kendujhar,3451,Joda,21.5363,85.469,370.9,3.75,12,Croplands
21,Odisha,361,Kendujhar,3452,Kendujhar Sadar,21.5814,85.5644,377.5,5.28,12,Croplands
21,Odisha,361,Kendujhar,3453,Patana,21.5336,85.5979,375.9,5.78,12,Croplands
21,Odisha,361,Kendujhar,3454,Saharapada,21.5133,85.6731,377.7,5.69,12,Croplands
21,Odisha,361,Kendujhar,3455,Telkoi,21.6068,85.6365,381.9,5.06,12,Croplands
21,Odisha,362,Khordha,3456,Balianta,20.1742,85.6715,297.3,3.48,12,Croplands
21,Odisha,362,Khordha,3457,Balipatna,20.2325,85.6993,301.9,4.73,12,Croplands
21,Odisha,362,Khordha,3458,Banapur,20.3113,85.6613,305.1,6.31,12,Croplands
21,Odisha,362,Khordha,3459,Begunia,20.2256,85.5961,297.4,5.79,12,Croplands
21,Odisha,362,Khordha,3460,Bhubaneswar,20.2325,85.5285,295.1,5.16,12,Croplands
21,Odisha,362,Khordha,3461,Bolagarh,20.1742,85.4603,288.9,3.27,12,Croplands
21,Odisha,362,Khordha,3462,Chilika,20.1424,85.5673,291.2,6.02,12,Croplands
21,Odisha,362,Khordha,3463,Jatni,20.08,85.5813,288.1,5.18,12,Croplands
21,Odisha,362,Khordha,3464,Khordha,20.0371,85.6613,288.7,3.52,12,Croplands
21,Odisha,362,Khordha,3465,Tangi,20.1424,85.6605,295.0,4.33,12,Croplands
21,Odisha,363,Koraput,3466,Bandhugaon,18.8113,82.7696,499.5,4.0,12,Croplands
21,Odisha,363,Koraput,3467,Boipariguda,18.8543,82.8069,503.5,4.21,12,Croplands
21,Odisha,363,Koraput,3468,Borigumma,18.924,82.8075,507.7,5.64,12,Croplands
21,Odisha,363,Koraput,3469,Dasamantapur,18.864,82.7252,500.8,3.62,12,Croplands
21,Odisha,363,Koraput,3470,Jeypore,18.9079,82.6892,502.0,5.98,12,Croplands
21,Odisha,363,Koraput,3471,Koraput,18.924,82.6176,500.1,5.96,12,Croplands
21,Odisha,363,Koraput,3472,Kotpad,18.8348,82.6611,496.5,3.92,12,Croplands
21,Odisha,363,Koraput,3473,Kundura,18.8113,82.6078,493.0,4.77,12,Croplands
21,Odisha,363,Koraput,3474,Lamtaput,18.7488,82.5753,487.9,3.35,12,Croplands
21,Odisha,363,Koraput,3475,Laxmipur,18.7691,82.6769,493.2,6.22,12,Croplands
21,Odisha,363,Koraput,3476,Nandapur,18.7147,82.6892,490.5,6.0,12,Croplands
21,Odisha,363,Koraput,3477,Narayan Patana,18.6708,82.7464,490.1,3.95,12,Croplands
21,Odisha,363,Koraput,3478,Pottangi,18.7691,82.7481,496.1,4.09,12,Croplands
21,Odisha,363,Koraput,3479,Semiliguda,18.7683,82.8069,498.4,4.92,12,Croplands
21,Odisha,364,Malkangiri,3480,Kalimela,18.4365,81.9521,444.3,5.53,12,Croplands
21,Odisha,364,Malkangiri,3481,Khairaput,18.4996,81.8532,444.1,5.0,12,Croplands
21,Odisha,364,Malkangiri,3482,Korukonda,18.3825,81.8357,436.4,3.48,12,Croplands
21,Odisha,364,Malkangiri,3483,Chitrakonda,18.3591,81.944,439.3,3.53,12,Croplands
21,Odisha,364,Malkangiri,3484,Malkangiri,18.3161,81.7929,430.7,4.9,12,Croplands
21,Odisha,364,Malkangiri,3485,Mathili,18.2185,81.8532,427.2,5.79,12,Croplands
21,Odisha,364,Malkangiri,3486,Podia,18.3168,81.9225,435.9,3.65,12,Croplands
21,Odisha,365,Mayurbhanj,3487,Badasahi,21.8949,86.4703,432.5,4.21,12,Croplands
21,Odisha,365,Mayurbhanj,3488,Bahalda,21.9186,86.5157,435.7,3.44,12,Croplands
21,Odisha,365,Mayurbhanj,3489,Bangriposi,21.9619,86.5496,439.7,3.83,12,Croplands
21,Odisha,365,Mayurbhanj,3490,Baripada,21.9307,86.4556,434.1,3.23,12,Croplands
21,Odisha,365,Mayurbhanj,3491,Betnoti,21.9765,86.4727,437.5,3.49,12,Croplands
21,Odisha,365,Mayurbhanj,3492,Bijatala,22.0297,86.4671,440.5,3.88,12,Croplands
21,Odisha,365,Mayurbhanj,3493,Bisoi,21.9486,86.419,433.7,3.82,12,Croplands
21,Odisha,365,Mayurbhanj,3494,Gopabandhunagar,21.9933,86.3992,435.6,3.36,12,Croplands
21,Odisha,365,Mayurbhanj,3495,Jamda,22.0297,86.3569,436.1,5.13,12,Croplands
21,Odisha,365,Mayurbhanj,3496,Joshipur,21.9394,86.3789,431.5,5.68,12,Croplands
21,Odisha,365,Mayurbhanj,3497,Kaptipada,21.9606,86.3321,430.9,6.32,12,Croplands
21,Odisha,365,Mayurbhanj,3498,Karanjia,21.9619,86.2745,428.7,5.4,12,Croplands
21,Odisha,365,Mayurbhanj,3499,Khunta,21.9078,86.3555,428.7,6.29,12,Croplands
21,Odisha,365,Mayurbhanj,3500,Kuliana,21.8949,86.3052,425.9,4.51,12,Croplands
21,Odisha,365,Mayurbhanj,3501,Kusumi,21.8604,86.2612,422.1,4.56,12,Croplands
21,Odisha,365,Mayurbhanj,3502,Morada,21.8698,86.3604,426.6,3.75,12,Croplands
21,Odisha,365,Mayurbhanj,3503,Rairangpur,21.8292,86.3321,423.0,3.65,12,Croplands
21,Odisha,365,Mayurbhanj,3504,Raruan,21.7763,86.3238,419.5,6.25,12,Croplands
21,Odisha,365,Mayurbhanj,3505,Rasgovindpur,21.8444,86.3914,426.3,5.73,12,Croplands
21,Odisha,365,Mayurbhanj,3506,Samakhunta,21.7965,86.3992,423.8,5.76,12,Croplands
21,Odisha,365,Mayurbhanj,3507,Saraskana,21.7518,86.4308,422.3,3.22,12,Croplands
21,Odisha,365,Mayurbhanj,3508,Sukruli,21.8444,86.4327,428.0,3.26,12,Croplands
21,Odisha,365,Mayurbhanj,3509,Suliapada,21.8133,86.4727,427.7,5.0,12,Croplands
21,Odisha,365,Mayurbhanj,3510,Thakurmunda,21.7993,86.5283,429.1,5.01,12,Croplands
21,Odisha,365,Mayurbhanj,3511,Tiring,21.8698,86.4636,430.7,5.55,12,Croplands
21,Odisha,365,Mayurbhanj,3512,Udala,21.8712,86.5157,432.9,3.36,12,Croplands
21,Odisha,366,Nabarangpur,3513,Chandahandi,19.2311,82.6055,518.1,3.68,12,Croplands
21,Odisha,366,Nabarangpur,3514,Dabugam,19.2894,82.6332,522.7,4.76,12,Croplands
21,Odisha,366,Nabarangpur,3515,Jharigam,19.3682,82.5954,525.9,6.18,12,Croplands
21,Odisha,366,Nabarangpur,3516,Kosagumuda,19.2825,82.5306,518.2,5.92,12,Croplands
21,Odisha,366,Nabarangpur,3517,Nabarangpur,19.2894,82.4633,515.9,5.33,12,Croplands
21,Odisha,366,Nabarangpur,3518,Nandahandi,19.2311,82.3956,509.7,3.65,12,Croplands
21,Odisha,366,Nabarangpur,3519,Papadahandi,19.1994,82.5019,512.0,6.39,12,Croplands
21,Odisha,366,Nabarangpur,3520,Raighar,19.1369,82.5158,508.8,5.68,12,Croplands
21,Odisha,366,Nabarangpur,3521,Tentulikhunti,19.0941,82.5954,509.5,4.07,12,Croplands
21,Odisha,366,Nabarangpur,3522,Umerkote,19.1994,82.5946,515.7,4.61,12,Croplands
21,Odisha,367,Nayagarh,3523,Bhapur,20.1313,85.1858,275.3,5.52,12,Croplands
21,Odisha,367,Nayagarh,3524,Dasapalla,20.2014,85.2029,280.2,4.17,12,Croplands
21,Odisha,367,Nayagarh,3525,Gania,20.2754,85.1283,281.7,4.81,12,Croplands
21,Odisha,367,Nayagarh,3526,Khandapara,20.1695,85.0876,273.7,3.34,12,Croplands
21,Odisha,367,Nayagarh,3527,Nayagarh,20.1313,85.0227,268.8,6.09,12,Croplands
21,Odisha,367,Nayagarh,3528,Nuagaon,20.0294,85.0197,262.6,5.51,12,Croplands
21,Odisha,367,Nayagarh,3529,Odagaon,20.0772,85.1283,269.8,4.11,12,Croplands
21,Odisha,367,Nayagarh,3530,Ranapur,20.0612,85.2029,271.8,4.22,12,Croplands
21,Odisha,368,Nuapada,3531,Boden,20.7765,82.604,370.7,3.38,12,Croplands
21,Odisha,368,Nuapada,3532,Khariar,20.8707,82.579,375.4,5.99,12,Croplands
21,Odisha,368,Nuapada,3533,Komna,20.8612,82.4215,368.5,5.93,12,Croplands
21,Odisha,368,Nuapada,3534,Nuapada,20.7447,82.4995,364.7,5.94,12,Croplands
21,Odisha,368,Nuapada,3535,Sinapali,20.6822,82.579,364.1,6.33,12,Croplands
21,Odisha,369,Puri,3536,Astaranga,19.7982,85.8824,523.2,3.45,12,Croplands
21,Odisha,369,Puri,3537,Brahmagiri,19.8518,85.9135,527.6,4.43,12,Croplands
21,Odisha,369,Puri,3538,Delanga,19.9294,85.8886,531.3,6.17,12,Croplands
21,Odisha,369,Puri,3539,Gop,19.8518,85.8168,523.8,6.09,12,Croplands
21,Odisha,369,Puri,3540,Kakat Pur,19.8731,85.756,522.6,3.39,12,Croplands
21,Odisha,369,Puri,3541,Kanas,19.8389,85.6779,517.4,6.2,12,Croplands
21,Odisha,369,Puri,3542,Krushnaprasad,19.783,85.7698,517.8,3.83,12,Croplands
21,Odisha,369,Puri,3543,Nimapada,19.7234,85.756,513.6,5.92,12,Croplands
21,Odisha,369,Puri,3544,Pipili,19.6556,85.8031,511.5,5.21,12,Croplands
21,Odisha,369,Puri,3545,Sadar,19.7491,85.8488,518.9,5.95,12,Croplands
21,Odisha,369,Puri,3546,Satyabadi,19.7447,85.9135,521.2,3.47,12,Croplands
21,Odisha,370,Rayagada,3547,Bissamcuttack,19.1732,83.4694,549.2,3.5,12,Croplands
21,Odisha,370,Rayagada,3548,Chandrapur,19.2268,83.5005,553.6,4.36,12,Croplands
21,Odisha,370,Rayagada,3549,Gudari,19.3043,83.4756,557.3,5.95,12,Croplands
21,Odisha,370,Rayagada,3550,Gunupur,19.2267,83.4041,549.8,6.07,12,Croplands
21,Odisha,370,Rayagada,3551,Kalyansingpur,19.2481,83.3435,548.6,3.36,12,Croplands
21,Odisha,370,Rayagada,3552,Kasipur,19.2138,83.2658,543.5,6.28,12,Croplands
21,Odisha,370,Rayagada,3553,Kolnara,19.158,83.3573,543.8,3.97,12,Croplands
21,Odisha,370,Rayagada,3554,Muniguda,19.0983,83.3435,539.6,6.18,12,Croplands
21,Odisha,370,Rayagada,3555,Padmapur,19.0306,83.3905,537.5,5.58,12,Croplands
21,Odisha,370,Rayagada,3556,Ramanaguda,19.1241,83.436,544.9,6.11,12,Croplands
21,Odisha,370,Rayagada,3557,Rayagada,19.1197,83.5005,547.2,3.6,12,Croplands
21,Odisha,371,Sambalpur,3558,Bamra,21.4653,84.0338,309.3,6.25,12,Croplands
21,Odisha,371,Sambalpur,3559,Dhankauda,21.529,84.0573,314.0,4.54,12,Croplands
21,Odisha,371,Sambalpur,3560,Jamankira,21.6072,84.0026,316.5,5.65,12,Croplands
21,Odisha,371,Sambalpur,3561,Jujomura,21.5121,83.9467,468.6,4.7,12,Croplands
21,Odisha,371,Sambalpur,3562,Kuchinda,21.4992,83.8757,465.0,5.81,12,Croplands
21,Odisha,371,Sambalpur,3563,Maneswar,21.416,83.8302,458.2,5.85,12,Croplands
21,Odisha,371,Sambalpur,3564,Naktideul,21.4185,83.9467,463.0,4.81,12,Croplands
21,Odisha,371,Sambalpur,3565,Rairakhol,21.3677,83.9942,461.8,5.41,12,Croplands
21,Odisha,371,Sambalpur,3566,Rengali,21.3726,84.0944,306.1,4.25,12,Croplands
21,Odisha,372,Sonepur,3567,Binika,25.706,85.2092,370.7,5.11,12,Croplands
21,Odisha,372,Sonepur,3568,Birmaharajpur,25.7918,85.2042,375.7,4.46,12,Croplands
21,Odisha,372,Sonepur,3569,Dunguripali,25.8308,85.0692,372.6,4.32,12,Croplands
21,Odisha,372,Sonepur,3570,Sonepur,25.706,85.0892,365.9,5.84,12,Croplands
21,Odisha,372,Sonepur,3571,Tarbha,25.6202,85.0942,361.0,3.3,12,Croplands
21,Odisha,372,Sonepur,3572,Ullunda,25.5812,85.2292,364.0,3.41,12,Croplands
21,Odisha,373,Sundargarh,3573,Balisankara,22.1196,84.1,351.2,3.41,12,Croplands
21,Odisha,373,Sundargarh,3574,Bargaon,22.1554,84.1414,355.0,3.35,12,Croplands
21,Odisha,373,Sundargarh,3575,Bisra,22.2167,84.1566,359.3,4.55,12,Croplands
21,Odisha,373,Sundargarh,3576,Bonaigarh,22.168,84.0676,352.8,6.09,12,Croplands
21,Odisha,373,Sundargarh,3577,Gurundia,22.2183,84.0515,355.2,5.99,12,Croplands
21,Odisha,373,Sundargarh,3578,Hemgir,22.2582,83.999,515.5,4.53,12,Croplands
21,Odisha,373,Sundargarh,3579,Koida,22.1627,84.0064,350.0,4.65,12,Croplands
21,Odisha,373,Sundargarh,3580,Kuarmunda,22.1717,83.9507,508.3,4.26,12,Croplands
21,Odisha,373,Sundargarh,3581,Kutra,22.1461,83.8887,504.3,4.65,12,Croplands
21,Odisha,373,Sundargarh,3582,Lahunipara,22.1096,83.9843,505.9,3.89,12,Croplands
21,Odisha,373,Sundargarh,3583,Lathikata,22.0674,83.9507,502.1,3.66,12,Croplands
21,Odisha,373,Sundargarh,3584,Lephripara,22.0046,83.9478,498.2,5.79,12,Croplands
21,Odisha,373,Sundargarh,3585,Nuagaon,22.0676,84.0256,345.1,4.99,12,Croplands
21,Odisha,373,Sundargarh,3586,Rajgangpur,22.0209,84.0515,343.3,5.51,12,Croplands
21,Odisha,373,Sundargarh,3587,Subdega,21.9905,84.111,343.9,4.51,12,Croplands
21,Odisha,373,Sundargarh,3588,Sundargarh,22.0832,84.0847,348.4,3.89,12,Croplands
21,Odisha,373,Sundargarh,3589,Tangarpali,22.0838,84.1414,350.7,4.93,12,Croplands
22,Chhattisgarh,374,Bastar,3591,Bakawand,19.2076,81.9913,492.1,5.48,12,Croplands
22,Chhattisgarh,374,Bastar,3592,Bastanar,19.2851,81.9995,497.1,4.29,12,Croplands
22,Chhattisgarh,374,Bastar,3593,Bastar,19.3481,81.9001,496.9,3.69,12,Croplands
22,Chhattisgarh,374,Bastar,3594,Darbha,19.231,81.8825,489.2,5.35,12,Croplands
22,Chhattisgarh,374,Bastar,3595,Jagdalpur,19.1646,81.8395,483.5,3.54,12,Croplands
22,Chhattisgarh,374,Bastar,3598,Lohandiguda,19.067,81.9001,480.0,4.47,12,Croplands
22,Chhattisgarh,374,Bastar,3603,Tokapal,19.1653,81.9698,488.7,5.58,12,Croplands
22,Chhattisgarh,375,Bilaspur,3604,Belha,22.0785,82.1985,432.6,5.46,12,Croplands
22,Chhattisgarh,375,Bilaspur,3607,Kota,22.1776,82.1402,436.3,4.54,12,Croplands
22,Chhattisgarh,375,Bilaspur,3610,Masturi,22.0785,81.9846,424.1,4.88,12,Croplands
22,Chhattisgarh,375,Bilaspur,3613,Takhatpur,22.0244,82.1402,427.1,4.07,12,Croplands
22,Chhattisgarh,376,Dantewada,3618,Dantewada,18.9,81.4054,450.2,5.25,12,Croplands
22,Chhattisgarh,376,Dantewada,3619,Geedam,18.9991,81.3482,453.9,4.43,12,Croplands
22,Chhattisgarh,376,Dantewada,3620,Katekalyan,18.9,81.1959,441.8,5.28,12,Croplands
22,Chhattisgarh,376,Dantewada,3622,Kuwakonda,18.8459,81.3482,444.7,4.06,12,Croplands
22,Chhattisgarh,377,Dhamtari,3625,Dhamtari,20.7065,81.6072,326.7,4.64,12,Croplands
22,Chhattisgarh,377,Dhamtari,3626,Kurud,20.8056,81.5494,330.3,3.75,12,Croplands
22,Chhattisgarh,377,Dhamtari,3627,Magarlod,20.7065,81.3953,318.2,4.33,12,Croplands
22,Chhattisgarh,377,Dhamtari,3628,Nagari,20.6524,81.5494,321.1,3.35,12,Croplands
22,Chhattisgarh,378,Durg,3632,Dhamdha,21.1992,81.3476,345.9,3.6,12,Croplands
22,Chhattisgarh,378,Durg,3635,Durg,21.285,81.2365,346.6,4.1,12,Croplands
22,Chhattisgarh,378,Durg,3639,Patan,21.0743,81.2124,333.0,6.0,12,Croplands
22,Chhattisgarh,379,Janjgir-Champa,3641,Akaltara,21.9206,82.6151,439.8,5.58,12,Croplands
22,Chhattisgarh,379,Janjgir-Champa,3642,Bamhindih,22.0626,82.5838,447.1,4.81,12,Croplands
22,Chhattisgarh,379,Janjgir-Champa,3643,Baloda,21.9843,82.6387,444.6,3.8,12,Croplands
22,Chhattisgarh,379,Janjgir-Champa,3644,Dabhara,21.9674,82.5277,439.2,3.94,12,Croplands
22,Chhattisgarh,379,Janjgir-Champa,3645,Jaijaipur,21.9545,82.4565,435.5,5.03,12,Croplands
22,Chhattisgarh,379,Janjgir-Champa,3646,Malkharoda,21.8713,82.4108,428.7,5.15,12,Croplands
22,Chhattisgarh,379,Janjgir-Champa,3647,Nawagarh,21.8738,82.5277,433.5,4.16,12,Croplands
22,Chhattisgarh,379,Janjgir-Champa,3648,Pamgarh,21.823,82.5754,432.4,4.83,12,Croplands
22,Chhattisgarh,379,Janjgir-Champa,3649,Sakti,21.828,82.6759,436.7,3.72,12,Croplands
22,Chhattisgarh,380,Jashpur,3650,Bagicha,22.8876,84.1971,401.1,5.66,12,Croplands
22,Chhattisgarh,380,Jashpur,3651,Duldula,22.9576,84.2145,406.0,4.29,12,Croplands
22,Chhattisgarh,380,Jashpur,3652,Jashpur,23.0317,84.1384,407.4,4.68,12,Croplands
22,Chhattisgarh,380,Jashpur,3653,Kansabel,22.9258,84.0969,399.4,6.39,12,Croplands
22,Chhattisgarh,380,Jashpur,3654,Kunkuri,22.8876,84.0308,394.5,5.81,12,Croplands
22,Chhattisgarh,380,Jashpur,3655,Manora,22.7856,84.0278,388.2,5.3,12,Croplands
22,Chhattisgarh,380,Jashpur,3656,Patthalgaon,22.8335,84.1384,395.5,4.14,12,Croplands
22,Chhattisgarh,380,Jashpur,3657,Pharsabahar,22.8175,84.2145,397.6,4.45,12,Croplands
22,Chhattisgarh,381,Kanker,3658,Antagarh,20.2734,81.5505,298.4,4.24,12,Croplands
22,Chhattisgarh,381,Kanker,3659,Bhanupratappur,20.3509,81.5587,303.4,6.23,12,Croplands
22,Chhattisgarh,381,Kanker,3660,Charama,20.414,81.4587,303.2,5.52,12,Croplands
22,Chhattisgarh,381,Kanker,3661,Durgukondal,20.2969,81.4409,295.5,4.0,12,Croplands
22,Chhattisgarh,381,Kanker,3662,Kanker,20.2304,81.3977,289.7,5.37,12,Croplands
22,Chhattisgarh,381,Kanker,3663,Koilebeda,20.1329,81.4587,286.3,6.4,12,Croplands
22,Chhattisgarh,381,Kanker,3664,Narharpur,20.2312,81.5288,295.0,4.34,12,Croplands
22,Chhattisgarh,382,Kabirdham,3665,Bodla,22.0909,81.2832,396.8,6.1,12,Croplands
22,Chhattisgarh,382,Kabirdham,3666,Kawardha,22.19,81.2248,400.4,5.1,12,Croplands
22,Chhattisgarh,382,Kabirdham,3667,Pandariya,22.0909,81.0693,388.2,5.52,12,Croplands
22,Chhattisgarh,382,Kabirdham,3668,S.Lohara,22.0368,81.2248,391.2,4.75,12,Croplands
22,Chhattisgarh,383,Korba,3669,Kartala,22.3458,82.7548,470.9,4.18,12,Croplands
22,Chhattisgarh,383,Korba,3670,Katghora,22.44,82.7294,475.6,3.56,12,Croplands
22,Chhattisgarh,383,Korba,3671,Korba,22.4305,82.5702,468.6,3.27,12,Croplands
22,Chhattisgarh,383,Korba,3672,Pali,22.314,82.649,464.8,3.38,12,Croplands
22,Chhattisgarh,383,Korba,3673,Podi Uparoda,22.2516,82.7294,464.3,3.89,12,Croplands
22,Chhattisgarh,384,Korea,3675,Bharatpur,21.3729,81.899,378.3,5.14,12,Croplands
22,Chhattisgarh,384,Korea,3676,Khadgawana,21.3634,81.741,371.4,5.01,12,Croplands
22,Chhattisgarh,384,Korea,3677,Manendragarh,21.2469,81.8192,367.6,5.12,12,Croplands
22,Chhattisgarh,384,Korea,3678,Sonhat,21.1845,81.899,367.0,5.59,12,Croplands
22,Chhattisgarh,384,Korea,7144,Baikunthpur,21.2787,81.9241,373.7,5.79,12,Croplands
22,Chhattisgarh,385,Mahasamund,3679,Bagbahara,21.1111,82.1535,372.8,5.08,12,Croplands
22,Chhattisgarh,385,Mahasamund,3680,Basna,21.2053,82.1284,377.5,4.45,12,Croplands
22,Chhattisgarh,385,Mahasamund,3681,Mahasamund,21.1958,81.9706,370.6,4.35,12,Croplands
22,Chhattisgarh,385,Mahasamund,3682,Pithora,21.0793,82.0487,366.7,4.42,12,Croplands
22,Chhattisgarh,385,Mahasamund,3683,Saraipali,21.0169,82.1284,366.1,4.87,12,Croplands
22,Chhattisgarh,386,Raigarh,3684,Baramkela,21.8962,83.4524,471.9,5.83,12,Croplands
22,Chhattisgarh,386,Raigarh,3685,Dharamjaigarh,21.9599,83.4759,476.6,4.1,12,Croplands
22,Chhattisgarh,386,Raigarh,3686,Gharghoda,22.0382,83.4211,479.1,5.16,12,Croplands
22,Chhattisgarh,386,Raigarh,3687,Kharsia,21.943,83.365,471.2,4.22,12,Croplands
22,Chhattisgarh,386,Raigarh,3688,Lailunga,21.9301,83.2938,467.6,5.31,12,Croplands
22,Chhattisgarh,386,Raigarh,3689,Pussore,21.8469,83.2481,460.7,5.37,12,Croplands
22,Chhattisgarh,386,Raigarh,3690,Raigarh,21.8494,83.365,465.6,4.38,12,Croplands
22,Chhattisgarh,386,Raigarh,3691,Sarangarh,21.7986,83.4127,464.4,5.02,12,Croplands
22,Chhattisgarh,386,Raigarh,3692,Tamnar,21.8036,83.5131,468.7,3.91,12,Croplands
22,Chhattisgarh,387,Raipur,3693,Abhanpur,21.244,81.6928,362.4,5.99,12,Croplands
22,Chhattisgarh,387,Raipur,3694,Arang,21.3431,81.6348,366.0,5.07,12,Croplands
22,Chhattisgarh,387,Raipur,3700,Dharsiwa,21.244,81.4801,353.8,5.57,12,Croplands
22,Chhattisgarh,387,Raipur,3707,Tilda,21.19,81.6348,356.8,4.67,12,Croplands
22,Chhattisgarh,388,Rajnandgaon,3708,A.Chowki (Td),21.0975,81.0923,329.5,5.48,12,Croplands
22,Chhattisgarh,388,Rajnandgaon,3709,Chhuikhadan,21.1612,81.1157,334.3,3.6,12,Croplands
22,Chhattisgarh,388,Rajnandgaon,3710,Chhuriya,21.2395,81.0612,336.8,4.56,12,Croplands
22,Chhattisgarh,388,Rajnandgaon,3711,Dongargaon,21.1444,81.0054,328.9,3.85,12,Croplands
22,Chhattisgarh,388,Rajnandgaon,3712,Dongarghar,21.1314,80.9345,325.3,5.01,12,Croplands
22,Chhattisgarh,388,Rajnandgaon,3713,Khairagarh,21.0482,80.8892,318.5,5.26,12,Croplands
22,Chhattisgarh,388,Rajnandgaon,3714,Manpur (Td),21.0507,81.0054,323.3,4.18,12,Croplands
22,Chhattisgarh,388,Rajnandgaon,3715,Mohala (Td),21.0,81.0528,322.1,4.89,12,Croplands
22,Chhattisgarh,388,Rajnandgaon,3716,Rajnandgaon,21.0049,81.1527,326.4,3.68,12,Croplands
22,Chhattisgarh,389,Surguja,3717,Ambikapur,22.9406,83.1822,523.7,3.4,12,Croplands
22,Chhattisgarh,389,Surguja,3719,Batauli,23.0181,83.1906,528.7,5.51,12,Croplands
22,Chhattisgarh,389,Surguja,3722,Lakhanpur,23.0811,83.0886,528.4,4.62,12,Croplands
22,Chhattisgarh,389,Surguja,3723,Lundra,22.964,83.0706,520.7,6.11,12,Croplands
22,Chhattisgarh,389,Surguja,3724,Mainpat,22.8976,83.0265,514.9,4.09,12,Croplands
22,Chhattisgarh,389,Surguja,3732,Sitapur,22.8001,83.0886,511.6,5.14,12,Croplands
22,Chhattisgarh,389,Surguja,3734,Udaipur,22.8983,83.1601,520.3,3.38,12,Croplands
22,Chhattisgarh,636,Bijapur,3614,Bhairamgarh,16.8282,75.77,420.5,5.66,12,Croplands
22,Chhattisgarh,636,Bijapur,3615,Bhopal Patnam,16.9273,75.7135,424.2,4.5,12,Croplands
22,Chhattisgarh,636,Bijapur,3616,Bijapur,16.8282,75.5629,412.2,6.07,12,Croplands
22,Chhattisgarh,636,Bijapur,3624,Usoor,16.7741,75.7135,415.0,4.82,12,Croplands
22,Chhattisgarh,637,Narayanpur,3600,Narayanpur,26.9509,93.917,473.7,5.72,12,Croplands
22,Chhattisgarh,637,Narayanpur,3601,Orchha(Abhujmad),26.9509,93.7452,466.9,5.21,12,Croplands
22,Chhattisgarh,642,Sukma,3617,Chhindgarh,18.3924,81.7157,432.2,5.56,12,Croplands
22,Chhattisgarh,642,Sukma,3621,Konta,18.4782,81.6066,433.0,6.35,12,Croplands
